,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude,crimeCommitted
53,1419,23-15993,2023-09-21 19:35:00+00:00,2023-09-23 16:34:58+00:00,NEW WESTMINSTER,BC,V3L 5H8,100 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2052427,-122.9103696,2078
55,1421,23-16011,2023-09-21 22:47:00+00:00,2023-09-23 16:34:58+00:00,NEW WESTMINSTER,BC,V3L 3C8,800 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2163178,-122.9248567,2079
50,1416,23-16062,2023-09-22 11:40:00+00:00,2023-09-24 16:26:48+00:00,NEW WESTMINSTER,BC,V3M 5Z5,700 Block ROYAL AVE,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.20359209999999,-122.9127213,2080
45,1411,23-16046,2023-09-22 16:35:00+00:00,2023-09-24 16:26:48+00:00,NEW WESTMINSTER,BC,V3K 0M4,900 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20060340000001,-122.9151316,2081
47,1413,23-16082,2023-09-23 00:53:00+00:00,2023-09-24 16:26:48+00:00,NEW WESTMINSTER,BC,V3M,1100 Block TANAKA CRT,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1870082,-122.9514463,2082
46,1412,23-16086,2023-09-23 01:26:00+00:00,2023-09-24 16:26:48+00:00,NEW WESTMINSTER,BC,V3M,1000 Block TANAKA CRT,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.1870082,-122.9514463,2083
15,1381,23-16087,2023-09-23 01:56:00+00:00,2023-09-28 16:22:56+00:00,NEW WESTMINSTER,BC,V3L 3W7,400 Block E COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2277467,-122.8926041,2084
49,1415,23-16091,2023-09-23 04:12:00+00:00,2023-09-24 16:26:48+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2057179,-122.910956,2085
31,1397,23-16095,2023-09-23 05:27:00+00:00,2023-09-26 16:52:41+00:00,NEW WESTMINSTER,BC,V3L,MERIVALE ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2070144,-122.9047747,2086
48,1414,23-16116,2023-09-23 17:45:00+00:00,2023-09-24 16:26:48+00:00,NEW WESTMINSTER,BC,V3M 4E7,400 Block 11TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20581689999999,-122.9264948,2087
38,1404,23-16127,2023-09-23 21:33:00+00:00,2023-09-25 16:44:12+00:00,NEW WESTMINSTER,BC,V3L,E ROYAL AVE,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2133824,-122.898488,2088
44,1410,23-16185,2023-09-24 00:00:00+00:00,2023-09-25 16:44:12+00:00,NEW WESTMINSTER,BC,V3M 6G2,900 Block QUAYSIDE DR,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1995085,-122.9128078,2089
40,1406,23-16142,2023-09-24 01:37:00+00:00,2023-09-25 16:44:12+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.190715,-122.9449051,2090
39,1405,23-16149,2023-09-24 03:54:00+00:00,2023-09-25 16:44:12+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.190715,-122.9449051,2091
43,1409,23-16161,2023-09-24 07:39:00+00:00,2023-09-25 16:44:12+00:00,NEW WESTMINSTER,BC,V3M 4K6,1200 Block 10TH AVE,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2132711,-122.9378757,2092
26,1392,23-16173,2023-09-24 11:29:00+00:00,2023-09-26 16:52:41+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2131309,-122.9208405,2093
42,1408,23-16179,2023-09-24 16:30:00+00:00,2023-09-25 16:44:12+00:00,NEW WESTMINSTER,BC,V3M 2B3,700 Block 6TH AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.212103,-122.9218972,2094
37,1403,23-16186,2023-09-24 18:00:00+00:00,2023-09-25 16:44:12+00:00,NEW WESTMINSTER,BC,V3M 4H9,500 Block 12TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.20625690000001,-122.9288041,2095
41,1407,23-16184,2023-09-24 18:01:00+00:00,2023-09-25 16:44:12+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200803,-122.9134438,2096
33,1399,23-16258,2023-09-24 20:00:00+00:00,2023-09-26 16:52:41+00:00,NEW WESTMINSTER,BC,V3M 5L6,1000 Block SALTER ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1838223,-122.9442878,2097
35,1401,23-16192,2023-09-24 22:13:00+00:00,2023-09-26 16:52:41+00:00,NEW WESTMINSTER,BC,V3L 3T6,400 Block KELLY ST,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.2280771,-122.8912257,2098
30,1396,23-16195,2023-09-24 22:15:00+00:00,2023-09-26 16:52:41+00:00,NEW WESTMINSTER,BC,V3M 1K8,1100 Block AUCKLAND ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2016674,-122.9200745,2099
34,1400,23-16204,2023-09-24 23:00:00+00:00,2023-09-26 16:52:41+00:00,NEW WESTMINSTER,BC,V3M 1L8,200 Block 8TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2053062,-122.9171557,2100
29,1395,23-16197,2023-09-25 00:52:00+00:00,2023-09-26 16:52:41+00:00,NEW WESTMINSTER,BC,V3M 3R3,300 Block 8TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2067154,-122.9184046,2101
36,1402,23-16203,2023-09-25 01:45:00+00:00,2023-09-26 16:52:46+00:00,NEW WESTMINSTER,BC,V3M 1L8,200 Block 8TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2053062,-122.9171557,2102
32,1398,23-16219,2023-09-25 09:47:00+00:00,2023-09-26 16:52:41+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2028997,-122.9077891,2103
17,1383,23-16229,2023-09-25 15:04:00+00:00,2023-09-27 16:54:36+00:00,NEW WESTMINSTER,BC,V3L,CLUTE ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.2231511,-122.9144329,2104
28,1394,23-16235,2023-09-25 16:54:00+00:00,2023-09-26 16:52:41+00:00,NEW WESTMINSTER,BC,V3M 2Y8,1000 Block DUBLIN ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2135214,-122.9326423,2105
27,1393,23-16254,2023-09-25 21:27:00+00:00,2023-09-26 16:52:41+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2225852,-122.914627,2106
22,1388,23-16263,2023-09-25 23:33:00+00:00,2023-09-27 16:54:36+00:00,NEW WESTMINSTER,BC,V3M 2B8,1000 Block 6TH AVE,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.20939560000001,-122.9268794,2107
18,1384,23-16271,2023-09-26 01:59:00+00:00,2023-09-27 16:54:36+00:00,NEW WESTMINSTER,BC,V3L 3C8,1 Block AVE & 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2026537,-122.9059804,2108
24,1390,23-16277,2023-09-26 02:58:00+00:00,2023-09-27 16:54:36+00:00,NEW WESTMINSTER,BC,V3L 1B8,200 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.205212,-122.903582,2109
20,1386,23-16280,2023-09-26 04:11:00+00:00,2023-09-27 16:54:36+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,2110
25,1391,23-80315,2023-09-26 05:00:00+00:00,2023-09-27 16:54:27+00:00,NEW WESTMINSTER,BC,V3L 5W2,600 Block PARK CRES,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.21958,-122.91134,2111
23,1389,23-16285,2023-09-26 10:58:00+00:00,2023-09-27 16:54:36+00:00,NEW WESTMINSTER,BC,.,1 Block ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2057179,-122.910956,2112
21,1387,23-16296,2023-09-26 16:00:00+00:00,2023-09-27 16:54:36+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2028997,-122.9077891,2113
19,1385,23-16302,2023-09-26 17:07:00+00:00,2023-09-27 16:54:36+00:00,NEW WESTMINSTER,BC,V3M 5T4,1 Block ST & 3RD AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2083898,-122.9152422,2114
8,1374,23-16340,2023-09-26 23:59:00+00:00,2023-09-29 16:05:52+00:00,NEW WESTMINSTER,BC,V3L,JACK MAHONY PL,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2203783,-122.9110881,2115
12,1378,23-16346,2023-09-27 01:42:00+00:00,2023-09-28 16:22:56+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2116
13,1379,23-16382,2023-09-27 05:37:00+00:00,2023-09-28 16:22:56+00:00,NEW WESTMINSTER,BC,V3M 6G2,900 Block QUAYSIDE DR,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.1995085,-122.9128078,2117
10,1376,23-16413,2023-09-27 06:00:00+00:00,2023-09-29 16:05:52+00:00,NEW WESTMINSTER,BC,V3L 3T1,400 Block FADER ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2280408,-122.8899327,2118
16,1382,23-16380,2023-09-27 16:51:00+00:00,2023-09-28 16:22:56+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.190715,-122.9449051,2119
14,1380,23-16385,2023-09-27 19:02:00+00:00,2023-09-28 16:22:56+00:00,NEW WESTMINSTER,BC,V3M 2B3,700 Block 6TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.212103,-122.9218972,2120
11,1377,23-16394,2023-09-27 20:47:00+00:00,2023-09-29 16:05:52+00:00,NEW WESTMINSTER,BC,V3M,BEGBIE ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2019513,-122.9105963,2121
2,1368,23-16405,2023-09-27 23:05:00+00:00,2023-09-30 17:00:42+00:00,NEW WESTMINSTER,BC,V3L 3C8,800 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2163178,-122.9248567,2122
9,1375,23-16419,2023-09-28 04:16:00+00:00,2023-09-29 16:05:52+00:00,NEW WESTMINSTER,BC,V3L 3W7,400 Block E COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2277467,-122.8926041,2123
7,1373,23-16463,2023-09-28 21:54:00+00:00,2023-09-30 17:00:42+00:00,NEW WESTMINSTER,BC,.,BRAID ST,THEFT-OTHER OVER $5000,Theft,THEFT-OTHER OVER $5000,49.2315783,-122.8862979,2124
4,1370,23-16511,2023-09-29 15:15:00+00:00,2023-09-30 17:00:42+00:00,NEW WESTMINSTER,BC,V3M 6R5,VICTORIA ST & 10TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2009451,-122.9159426,2125
5,1371,23-16519,2023-09-29 15:30:00+00:00,2023-09-30 17:00:42+00:00,NEW WESTMINSTER,BC,V3M 3H1,2200 Block 9TH AVE,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2029295,-122.9555213,2126
1,1367,23-16521,2023-09-29 16:08:00+00:00,2023-09-30 17:00:42+00:00,NEW WESTMINSTER,BC,V3M,800 Block 13TH ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2099845,-122.9360847,2127
3,1369,23-16528,2023-09-29 18:45:00+00:00,2023-09-30 17:00:42+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2128
0,1366,23-16536,2023-09-29 20:29:00+00:00,2023-09-30 17:00:42+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2020176,-122.9096046,2129
6,1372,23-16547,2023-09-29 22:00:00+00:00,2023-09-30 17:00:42+00:00,NEW WESTMINSTER,BC,V3M 4W6,800 Block 20TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.202856,-122.9485866,2130
